Sample,X,Y,Z
514,-1.0471,0.0886,0.0352
515,-1.0188,-0.0056,-0.0002
516,-0.9758,-0.0452,-0.0605
517,-0.9993,-0.0837,-0.0122
518,-0.9944,-0.0547,-0.0225
519,-0.9795,0.0813,-0.0449
520,-0.9370,0.1023,0.0093
521,-0.9309,0.0002,0.0088
522,-0.9595,-0.0432,-0.0366
523,-0.9954,-0.0393,0.0178
524,-1.0239,0.0061,0.0320
525,-1.0425,0.1350,-0.0435
526,-1.0601,0.1821,0.0054
527,-1.0413,0.0725,0.0100
528,-1.0071,-0.0103,-0.0701
529,-1.0054,-0.0034,-0.0447
530,-1.0334,-0.0054,0.0288
531,-1.0200,0.0103,-0.0449
532,-0.9731,0.0640,-0.0679
533,-0.9592,0.0171,-0.0066
534,-0.9202,-0.0566,-0.0205
535,-0.9263,-0.0242,-0.0366
536,-0.9897,0.0056,0.0208
537,-1.1313,0.0405,0.0420
538,-1.0559,0.1345,0.0059
539,-1.0198,0.1516,-0.0278
540,-1.0337,0.0413,0.0217
541,-1.0083,-0.0659,-0.0044
542,-0.9846,-0.1060,-0.0618
543,-1.0159,-0.0791,0.0210
544,-0.9749,0.0227,-0.0249
545,-0.9456,0.0503,-0.0762
546,-0.9790,-0.0750,0.0596
547,-0.9387,-0.1387,-0.0122
548,-0.9209,-0.0859,-0.0718
549,-1.0054,-0.0190,0.0781
550,-1.0439,0.0508,0.0171
551,-1.0220,0.1499,-0.0857
552,-1.0503,0.1235,0.0303
553,-1.0432,-0.0188,0.0227
554,-0.9817,-0.1040,-0.0781
555,-0.9944,-0.1387,-0.0083
556,-1.0171,-0.1272,-0.0110
557,-0.9729,0.0254,-0.0872
558,-0.9604,0.1472,0.0132
559,-0.9468,0.0747,0.0483
560,-0.9390,-0.0005,-0.0615
561,-0.9534,0.0183,0.0007
562,-1.0266,0.0442,0.0703
563,-1.0276,0.0999,-0.0305
564,-1.0757,0.1802,-0.0110
565,-1.1060,0.1008,0.0488
566,-1.0142,-0.0325,-0.0234
567,-0.9661,-0.0498,-0.0596
568,-1.0110,-0.0249,0.0217
569,-1.0198,-0.0129,0.0247
570,-0.9653,0.0884,-0.0608
571,-0.9221,0.1260,-0.0352
572,-0.9585,0.0549,0.0330
573,-0.9797,0.0161,-0.0139
