Sample,X,Y,Z
671,-0.9924,0.0317,-0.0393
672,-0.9875,0.0366,-0.0225
673,-0.9956,0.0198,-0.0022
674,-1.0002,-0.0151,-0.0330
675,-0.9937,-0.0181,-0.0334
676,-0.9983,0.0376,0.0112
677,-1.0032,0.0720,0.0000
678,-0.9885,0.0422,-0.0071
679,-0.9995,-0.0088,0.0320
680,-0.9963,-0.0349,0.0132
681,-0.9973,-0.0222,-0.0300
682,-1.0046,0.0220,0.0059
683,-1.0022,0.0535,0.0110
684,-0.9731,0.0430,-0.0400
685,-0.9727,0.0188,-0.0229
686,-0.9915,0.0059,0.0129
687,-0.9927,0.0010,-0.0310
688,-0.9797,0.0139,-0.0388
689,-0.9934,0.0332,-0.0190
690,-0.9924,0.0483,-0.0286
691,-0.9976,0.0305,-0.0171
692,-1.0129,-0.0117,0.0151
693,-1.0149,-0.0352,-0.0225
694,-0.9983,-0.0100,-0.0542
695,-0.9983,0.0432,-0.0068
696,-1.0034,0.0476,-0.0117
697,-0.9875,0.0105,-0.0474
698,-0.9924,-0.0054,-0.0044
699,-1.0083,0.0107,0.0076
700,-1.0029,0.0088,-0.0439
701,-1.0012,-0.0125,-0.0186
702,-1.0090,0.0039,0.0129
703,-0.9976,0.0312,-0.0205
704,-1.0110,0.0325,0.0142
705,-1.0198,0.0076,0.0518
706,-0.9973,-0.0120,-0.0129
707,-0.9897,-0.0051,-0.0261
708,-1.0071,0.0312,0.0239
709,-0.9866,0.0430,-0.0042
710,-0.9631,0.0237,-0.0356
711,-0.9778,0.0017,-0.0024
712,-0.9836,0.0088,-0.0146
713,-0.9771,0.0303,-0.0488
714,-0.9966,0.0278,-0.0059
715,-0.9963,0.0193,-0.0171
716,-0.9895,0.0151,-0.0447
717,-1.0105,0.0181,0.0056
718,-1.0103,0.0171,0.0037
719,-0.9878,0.0132,-0.0591
720,-0.9973,0.0181,-0.0388
721,-1.0161,0.0315,0.0049
722,-0.9924,0.0264,-0.0439
723,-0.9810,0.0054,-0.0386
724,-0.9895,0.0044,0.0098
725,-0.9905,0.0081,-0.0261
726,-0.9897,0.0017,-0.0471
727,-1.0122,0.0007,0.0061
728,-1.0210,0.0249,0.0093
729,-1.0005,0.0437,-0.0044
730,-1.0051,0.0198,0.0286
731,-1.0044,-0.0217,0.0234
732,-1.0002,-0.0320,-0.0161
