Sample,X,Y,Z
736,-1.0103,-0.0137,-0.0068
737,-1.0093,-0.0088,-0.0447
738,-1.0090,0.0107,-0.0054
739,-1.0110,0.0256,0.0059
740,-0.9937,0.0339,-0.0356
741,-1.0034,0.0220,0.0151
742,-1.0156,0.0071,0.0366
743,-1.0081,-0.0212,-0.0378
744,-1.0024,-0.0190,-0.0103
745,-1.0051,0.0283,0.0193
746,-0.9653,0.0603,-0.0522
747,-0.9644,0.0408,-0.0188
748,-1.0012,0.0198,0.0415
749,-0.9751,-0.0054,-0.0491
750,-0.9790,-0.0137,-0.0566
751,-1.0151,0.0142,0.0256
752,-0.9968,0.0366,-0.0210
753,-0.9758,0.0330,-0.0447
754,-1.0100,0.0271,0.0327
755,-1.0051,0.0149,0.0005
756,-1.0020,0.0010,-0.0530
757,-1.0073,0.0137,0.0015
758,-0.9941,0.0317,-0.0093
759,-0.9724,0.0171,-0.0642
760,-0.9973,-0.0039,-0.0056
761,-0.9995,0.0120,0.0100
762,-0.9875,0.0276,-0.0459
763,-0.9976,0.0120,-0.0254
764,-1.0100,-0.0056,0.0093
765,-0.9980,0.0081,-0.0144
766,-0.9924,0.0405,-0.0168
767,-1.0149,0.0432,0.0269
768,-1.0178,0.0027,0.0129
769,-1.0122,-0.0430,-0.0325
770,-1.0002,-0.0156,-0.0007
771,-0.9937,0.0398,-0.0005
772,-0.9868,0.0532,-0.0330
773,-0.9790,0.0156,-0.0142
774,-0.9897,-0.0183,-0.0193
775,-0.9995,-0.0164,-0.0410
776,-1.0044,0.0286,-0.0232
777,-1.0103,0.0596,-0.0022
778,-0.9973,0.0432,-0.0151
779,-0.9885,-0.0015,-0.0129
780,-1.0022,-0.0134,0.0020
781,-1.0122,-0.0129,-0.0081
782,-1.0032,-0.0029,-0.0251
783,-0.9978,0.0332,-0.0112
784,-0.9858,0.0532,-0.0100
785,-0.9788,0.0435,-0.0354
786,-0.9885,0.0132,-0.0061
787,-0.9963,-0.0225,0.0085
788,-1.0034,-0.0237,-0.0354
789,-0.9927,0.0149,-0.0334
790,-0.9893,0.0518,0.0032
791,-0.9915,0.0515,-0.0056
792,-0.9915,0.0237,-0.0120
793,-1.0171,-0.0107,0.0186
794,-1.0168,-0.0283,-0.0093
795,-0.9888,-0.0103,-0.0415
796,-0.9966,0.0369,-0.0024
797,-0.9985,0.0645,-0.0034
798,-0.9634,0.0471,-0.0474
799,-0.9917,0.0249,-0.0002
800,-1.0188,-0.0022,0.0186
801,-0.9954,-0.0269,-0.0486
802,-0.9915,-0.0125,-0.0398
803,-0.9993,0.0271,0.0081
804,-0.9858,0.0471,-0.0366
805,-0.9856,0.0347,-0.0083
806,-1.0022,0.0112,0.0422
807,-1.0042,-0.0181,-0.0188
808,-0.9976,-0.0144,-0.0366
809,-1.0129,0.0298,0.0266
810,-0.9858,0.0527,-0.0225
811,-0.9653,0.0234,-0.0530
812,-1.0034,0.0056,0.0151
813,-1.0110,0.0017,0.0051
814,-0.9927,0.0046,-0.0605
815,-1.0090,0.0120,-0.0134
816,-1.0022,0.0337,0.0066
817,-0.9907,0.0325,-0.0425
818,-1.0117,0.0063,0.0078
819,-1.0178,-0.0068,0.0220
820,-1.0081,-0.0090,-0.0471
821,-1.0032,0.0151,-0.0220
822,-1.0044,0.0393,0.0286
823,-0.9807,0.0400,-0.0493
824,-0.9888,0.0188,-0.0266
825,-1.0217,0.0044,0.0310
826,-0.9971,-0.0059,-0.0400
827,-0.9729,-0.0110,-0.0625
828,-1.0063,0.0220,0.0215
829,-0.9954,0.0491,-0.0024
830,-0.9731,0.0393,-0.0332
831,-1.0063,0.0095,0.0359
832,-1.0012,-0.0188,0.0012
833,-0.9897,-0.0249,-0.0427
834,-1.0088,0.0188,0.0154
835,-1.0002,0.0535,0.0056
836,-0.9758,0.0437,-0.0417
837,-0.9827,0.0020,-0.0020
838,-0.9839,-0.0073,-0.0015
839,-0.9846,0.0010,-0.0354
840,-0.9993,0.0120,-0.0134
841,-1.0083,0.0332,-0.0063
842,-1.0012,0.0417,-0.0193
843,-0.9937,0.0312,-0.0059
844,-0.9946,0.0120,0.0190
845,-0.9993,-0.0100,0.0044
846,-1.0161,-0.0229,-0.0212
847,-0.9963,0.0132,-0.0195
848,-0.9956,0.0461,-0.0168
849,-0.9956,0.0530,-0.0256
850,-0.9934,0.0139,-0.0168
851,-0.9985,-0.0039,0.0002
852,-0.9888,0.0054,-0.0286
853,-0.9917,0.0181,-0.0300
854,-1.0002,0.0386,0.0027
855,-1.0024,0.0442,-0.0039
856,-1.0032,0.0205,0.0024
857,-1.0110,-0.0112,0.0249
858,-1.0210,-0.0386,-0.0071
859,-0.9983,-0.0237,-0.0347
860,-0.9946,0.0356,-0.0110
861,-0.9895,0.0657,-0.0107
862,-0.9663,0.0327,-0.0327
863,-0.9702,-0.0098,-0.0142
864,-0.9966,-0.0132,-0.0051
865,-1.0120,-0.0068,-0.0249
866,-1.0044,0.0020,-0.0244
867,-1.0015,0.0168,-0.0188
868,-1.0110,0.0449,0.0012
869,-1.0063,0.0503,0.0149
870,-1.0024,0.0120,0.0037
871,-1.0178,-0.0330,0.0076
872,-1.0103,-0.0293,-0.0149
873,-0.9875,0.0266,-0.0271
874,-0.9858,0.0662,0.0027
875,-0.9705,0.0408,-0.0088
876,-0.9517,0.0054,-0.0273
877,-0.9836,0.0044,0.0081
878,-0.9983,-0.0034,-0.0122
879,-0.9885,-0.0046,-0.0420
880,-1.0093,0.0251,0.0083
881,-1.0063,0.0552,0.0083
882,-0.9778,0.0393,-0.0283
883,-0.9915,0.0144,0.0105
884,-1.0190,0.0078,0.0000
885,-1.0032,0.0083,-0.0537
886,-0.9983,0.0371,-0.0107
887,-1.0044,0.0532,-0.0076
888,-0.9849,0.0142,-0.0618
889,-0.9985,-0.0225,-0.0007
890,-1.0129,0.0068,0.0049
891,-0.9829,0.0305,-0.0674
892,-1.0042,0.0234,-0.0066
893,-1.0356,-0.0017,0.0344
894,-1.0024,-0.0149,-0.0398
895,-0.9944,0.0098,0.0027
896,-1.0198,0.0437,0.0586
897,-0.9907,0.0215,-0.0234
898,-0.9810,-0.0371,-0.0366
899,-0.9973,-0.0244,0.0271
900,-0.9771,0.0212,-0.0359
901,-0.9709,0.0356,-0.0300
902,-1.0100,0.0020,0.0403
903,-0.9993,-0.0295,-0.0310
904,-0.9846,-0.0005,-0.0640
905,-1.0151,0.0569,-0.0061
906,-1.0161,0.0686,-0.0010
907,-0.9983,0.0256,-0.0251
908,-1.0039,-0.0132,0.0000
909,-1.0122,-0.0090,0.0073
910,-1.0085,0.0132,-0.0168
911,-0.9895,0.0295,-0.0366
912,-0.9934,0.0327,-0.0046
913,-0.9966,0.0342,-0.0186
914,-0.9807,0.0325,-0.0356
915,-0.9878,0.0078,0.0085
916,-1.0010,-0.0244,0.0029
917,-0.9817,-0.0186,-0.0640
918,-0.9836,0.0371,-0.0115
919,-1.0112,0.0930,0.0391
920,-0.9866,0.0674,-0.0051
921,-0.9875,-0.0085,0.0159
922,-1.0112,-0.0564,0.0247
923,-1.0010,-0.0415,-0.0217
924,-0.9873,0.0288,-0.0090
925,-0.9915,0.0789,0.0144
926,-0.9749,0.0500,-0.0471
927,-0.9875,-0.0095,-0.0354
928,-0.9995,-0.0129,0.0002
929,-0.9827,0.0037,-0.0388
930,-0.9907,-0.0020,-0.0442
931,-1.0120,0.0068,-0.0049
932,-1.0129,0.0308,-0.0339
933,-1.0103,0.0386,-0.0312
934,-1.0317,0.0149,0.0388
935,-1.0161,-0.0217,-0.0024
936,-0.9878,-0.0310,-0.0608
937,-1.0129,0.0159,0.0068
938,-1.0298,0.0586,0.0139
939,-0.9895,0.0366,-0.0571
940,-0.9790,-0.0183,-0.0200
941,-0.9956,-0.0088,0.0303
942,-0.9849,0.0269,-0.0334
943,-0.9849,0.0190,-0.0312
944,-1.0042,-0.0063,0.0227
945,-0.9973,-0.0054,-0.0122
946,-0.9868,0.0471,-0.0156
947,-0.9976,0.0632,0.0481
948,-0.9976,0.0320,0.0085
949,-0.9937,-0.0168,-0.0300
950,-0.9924,-0.0217,-0.0127
951,-0.9800,0.0188,-0.0271
952,-0.9790,0.0593,-0.0312
953,-1.0015,0.0474,0.0120
954,-0.9907,-0.0042,-0.0300
955,-0.9788,-0.0312,-0.0642
956,-0.9963,0.0012,-0.0171
957,-0.9976,0.0537,-0.0117
958,-1.0005,0.0686,-0.0269
959,-1.0171,0.0256,0.0012
960,-1.0151,-0.0156,0.0173
961,-1.0061,-0.0139,-0.0198
962,-1.0081,-0.0178,-0.0139
963,-1.0024,0.0046,0.0010
964,-0.9961,0.0359,-0.0107
965,-0.9888,0.0361,-0.0181
966,-0.9856,0.0015,-0.0015
967,-0.9924,-0.0205,-0.0046
968,-0.9973,-0.0029,-0.0149
969,-0.9868,0.0286,-0.0212
970,-0.9985,0.0466,-0.0081
971,-1.0073,0.0449,0.0066
972,-1.0002,0.0159,0.0085
973,-1.0142,-0.0103,0.0107
974,-1.0188,-0.0227,-0.0054
975,-1.0139,-0.0093,-0.0278
976,-0.9995,0.0261,-0.0134
977,-0.9934,0.0530,-0.0183
978,-0.9768,0.0449,-0.0439
979,-0.9878,0.0154,-0.0112
980,-1.0054,-0.0076,-0.0063
981,-0.9885,-0.0222,-0.0605
982,-0.9849,-0.0056,-0.0254
983,-0.9985,0.0369,0.0125
984,-0.9895,0.0476,-0.0435
985,-0.9946,0.0154,0.0049
986,-1.0229,-0.0142,0.0403
987,-1.0054,-0.0278,-0.0564
988,-0.9856,0.0120,-0.0320
989,-1.0005,0.0657,0.0417
990,-0.9849,0.0583,-0.0439
991,-0.9731,0.0039,-0.0381
992,-1.0081,-0.0012,0.0327
993,-1.0103,0.0112,-0.0239
994,-0.9907,0.0017,-0.0330
995,-1.0110,-0.0046,0.0139
996,-0.9895,0.0032,-0.0195
997,-0.9875,0.0417,-0.0256
998,-1.0142,0.0586,0.0388
999,-1.0083,0.0330,0.0254
Rate 1114, overflows 1
