Sample,X,Y,Z
737,-1.0171,-0.1279,0.0149
738,-0.9778,-0.1836,-0.0042
739,-0.8704,-0.0718,-0.1138
740,-0.9211,0.0459,-0.0454
741,-1.0256,0.0107,0.0208
742,-0.9722,-0.0020,-0.0283
743,-0.9517,0.0449,-0.0476
744,-1.0396,0.1265,0.0188
745,-1.0688,0.2002,0.0146
746,-1.0405,0.2759,-0.0332
747,-1.0735,0.1475,0.0151
748,-1.0483,-0.0583,-0.0134
749,-0.9797,-0.1655,-0.0383
750,-0.9272,-0.2107,-0.0015
751,-0.9495,-0.1714,-0.0342
752,-0.9365,-0.0183,-0.0649
753,-0.9360,0.0471,-0.0027
754,-0.9358,-0.0178,-0.0315
755,-0.9673,-0.0281,-0.0208
756,-1.0249,-0.0046,0.0537
757,-1.0474,0.0078,0.0427
758,-1.0229,0.0603,-0.0403
759,-1.0803,0.1531,0.0303
760,-1.0425,0.0632,0.0208
761,-0.9807,-0.1147,-0.0527
762,-0.9934,-0.2180,0.0212
763,-0.9827,-0.2400,0.0032
764,-0.9438,-0.0969,-0.0596
765,-0.9634,0.1997,-0.0005
766,-0.9514,0.3215,0.0215
767,-0.9438,0.1282,-0.0444
768,-0.9875,-0.0188,-0.0220
769,-1.0076,0.0234,-0.0295
770,-1.0813,0.0876,-0.0222
771,-1.0715,0.1492,0.0212
772,-0.9683,0.2014,-0.0938
773,-0.9885,0.1379,-0.0715
774,-1.0151,0.0200,0.0681
775,-0.9966,-0.0425,0.0088
776,-0.9807,-0.1033,-0.0427
777,-0.9895,-0.0911,-0.0063
778,-0.9243,0.0154,-0.0994
779,-0.9407,0.0115,-0.0532
780,-0.9868,-0.0752,0.0701
781,-0.9641,-0.0815,-0.0229
782,-0.9631,-0.0264,-0.0413
783,-1.0591,0.0479,0.0652
784,-1.0549,0.1899,-0.0007
785,-0.9963,0.2361,-0.0320
786,-1.1145,0.0879,0.0962
787,-1.0959,-0.0681,0.0767
788,-0.9436,-0.1482,-0.0486
789,-0.9585,-0.1853,0.0137
790,-0.9377,-0.1091,-0.0269
791,-0.9084,0.0110,-0.1182
792,-0.9866,-0.0225,0.0571
793,-1.0054,-0.1267,0.0305
794,-0.9592,-0.0796,-0.1108
795,-1.0181,0.0825,0.0090
796,-1.1018,0.2107,0.0469
797,-1.0081,0.2732,-0.1086
798,-1.0227,0.2363,-0.0222
799,-1.0845,0.0767,0.0532
800,-0.9749,-0.0496,-0.0850
801,-0.9495,-0.1348,-0.0557
802,-1.0200,-0.1816,0.0393
803,-0.9368,-0.0876,-0.1084
804,-0.9309,0.0618,-0.0688
805,-1.0017,0.0322,0.0806
806,-0.9680,-0.0403,-0.0527
807,-0.9370,0.0322,-0.0671
808,-1.0315,0.1216,0.0696
809,-1.0598,0.1580,-0.0017
810,-1.0249,0.2024,-0.0271
811,-1.0608,0.1538,0.0586
812,-1.0493,0.0000,0.0151
813,-0.9631,-0.1384,-0.0278
814,-0.9846,-0.2163,0.0371
815,-0.9456,-0.2158,-0.0110
816,-0.9211,-0.0354,-0.0698
817,-0.9849,0.1023,0.0535
818,-0.9917,0.0269,0.0220
819,-0.9153,-0.0320,-0.1084
820,-0.9897,0.0422,-0.0090
821,-1.0725,0.0869,0.0806
822,-1.0366,0.0896,-0.0378
823,-1.0122,0.1462,-0.0469
824,-1.0522,0.1162,0.0024
825,-1.0083,0.0251,-0.0405
826,-1.0103,-0.0647,0.0061
827,-1.0122,-0.1707,0.0183
828,-0.9780,-0.1838,-0.0632
829,-0.9592,0.0115,-0.0544
830,-0.9595,0.1265,-0.0203
831,-0.9729,0.0161,-0.0420
832,-0.9673,-0.0718,-0.0396
833,-1.0015,0.0532,-0.0095
834,-1.0806,0.1411,0.0381
835,-1.0776,0.1421,0.0093
836,-1.0315,0.2048,-0.0381
837,-0.9761,0.1636,-0.0535
838,-1.0178,0.0176,0.0073
839,-1.0227,-0.0664,0.0679
840,-0.9673,-0.0969,-0.0051
841,-0.9194,-0.0725,-0.0525
842,-0.9534,0.0471,-0.0281
843,-0.9839,0.0728,-0.0012
844,-0.9602,-0.0688,-0.0110
845,-0.9817,-0.1392,-0.0215
846,-1.0103,-0.0522,-0.0208
847,-1.0334,0.0515,-0.0107
848,-1.0308,0.1606,-0.0273
849,-0.9875,0.2146,-0.0564
850,-1.0327,0.1096,-0.0066
851,-1.0073,-0.0090,0.0376
852,-0.9639,-0.1157,-0.0083
853,-0.9888,-0.2158,-0.0076
854,-0.9973,-0.2200,-0.0042
855,-0.9419,-0.0771,-0.0247
856,-0.9641,-0.0037,0.0215
857,-0.9741,-0.0476,0.0271
858,-0.9771,-0.0063,-0.0115
859,-1.0022,0.0754,-0.0186
860,-1.0237,0.1077,0.0186
861,-1.0588,0.2048,-0.0044
862,-1.0051,0.2869,-0.0281
863,-1.0188,0.1931,0.0232
864,-1.0354,0.0061,0.0095
865,-0.9934,-0.1282,-0.0120
866,-0.9592,-0.1812,-0.0200
867,-0.9602,-0.1218,-0.0359
868,-0.9595,0.0281,-0.0215
869,-0.9907,0.0479,-0.0408
870,-0.9688,-0.0188,-0.0691
871,-0.9739,0.0364,-0.0518
872,-1.0037,0.1543,0.0002
873,-1.0374,0.1797,-0.0029
874,-1.0032,0.2166,-0.0317
875,-1.0142,0.2446,-0.0420
876,-1.0347,0.1282,-0.0022
877,-1.0327,-0.0586,0.0156
878,-0.9954,-0.2056,0.0215
879,-0.9658,-0.2727,-0.0217
880,-0.9084,-0.1675,-0.0481
881,-0.9487,0.0178,-0.0227
882,-0.9460,0.0176,-0.0078
883,-1.0308,-0.0430,0.0298
884,-1.0112,0.0093,0.0415
885,-1.0374,0.0486,0.0115
886,-1.0435,0.0615,0.0171
887,-1.0308,0.1411,-0.0100
888,-1.0012,0.1716,-0.0359
889,-1.0220,0.0725,0.0251
890,-0.9917,-0.0745,0.0447
891,-0.9563,-0.2043,-0.0432
892,-0.9895,-0.2549,-0.0232
893,-1.0061,-0.0825,-0.0254
894,-0.9897,0.1375,-0.0435
895,-0.9895,0.1228,-0.0005
896,-0.9915,0.0195,-0.0393
897,-0.9465,0.0393,-0.0837
898,-1.0110,0.1045,-0.0083
899,-1.0493,0.1418,0.0195
900,-1.0093,0.1899,-0.0610
901,-0.9741,0.1321,-0.0791
902,-1.0129,-0.0076,-0.0095
903,-1.0081,-0.1123,-0.0105
904,-0.9927,-0.1458,-0.0107
905,-0.9722,-0.1184,-0.0215
906,-0.9387,0.0127,-0.0430
907,-0.9797,0.1257,0.0066
908,-1.0139,0.0481,0.0410
909,-0.9814,-0.0364,0.0264
910,-0.9944,-0.0542,0.0034
911,-1.0308,-0.0164,0.0471
912,-1.0513,0.0540,0.0142
913,-1.0042,0.0996,-0.0215
914,-1.0134,0.0178,0.0059
915,-0.9773,-0.0503,-0.0186
916,-0.9473,-0.0603,-0.0435
917,-1.0015,-0.0173,0.0269
918,-1.0054,0.0522,0.0142
919,-0.9702,0.1382,-0.0400
920,-1.0256,0.0732,0.0144
921,-1.0620,-0.1184,0.0203
922,-0.9829,-0.1038,-0.0425
923,-0.9543,0.0308,-0.0276
924,-1.0198,0.0789,-0.0012
925,-1.0325,0.1208,-0.0642
926,-1.0034,0.2239,-0.0674
927,-0.9797,0.2200,-0.0129
928,-1.0151,0.0864,-0.0249
929,-0.9915,-0.0200,-0.0359
930,-0.9819,-0.1282,-0.0315
931,-0.9604,-0.1675,-0.0630
932,-0.9712,-0.0410,-0.0444
933,-1.0024,-0.0051,0.0117
934,-0.9956,-0.1045,0.0164
935,-0.9644,-0.1091,-0.0469
936,-0.9817,0.0005,0.0024
937,-1.0347,0.1211,0.0371
938,-1.0129,0.2480,0.0083
939,-0.9739,0.3223,0.0032
940,-0.9829,0.1738,-0.0059
941,-1.0183,-0.0488,0.0225
942,-0.9780,-0.1604,0.0242
943,-0.9644,-0.2366,-0.0154
944,-0.9937,-0.2249,0.0088
945,-0.9915,-0.0830,-0.0271
946,-0.9570,-0.0029,-0.0349
947,-0.9709,-0.0378,0.0059
948,-1.0110,-0.0203,-0.0015
949,-1.0220,0.0588,-0.0044
950,-1.0376,0.1099,0.0137
951,-1.0181,0.1479,-0.0581
952,-1.0083,0.1587,-0.0508
953,-1.0334,0.0586,0.0168
954,-1.0002,-0.0747,-0.0286
955,-0.9651,-0.1582,-0.0659
956,-1.0220,-0.1619,0.0098
957,-0.9983,-0.0076,-0.0361
958,-0.9514,0.1631,-0.0820
959,-0.9927,0.1487,-0.0068
960,-1.0122,0.0488,-0.0100
961,-1.0327,0.0688,0.0010
962,-1.0610,0.1133,0.0291
963,-1.0461,0.1189,-0.0181
964,-0.9661,0.1836,-0.0645
965,-0.9937,0.2249,-0.0208
966,-1.0112,0.0657,-0.0193
967,-0.9954,-0.1045,-0.0171
968,-0.9849,-0.1570,-0.0056
969,-0.9583,-0.1333,-0.0300
970,-0.9878,-0.0295,-0.0417
971,-0.9653,0.0647,-0.0059
972,-0.9575,0.0051,-0.0237
973,-0.9709,-0.0845,-0.0393
974,-0.9995,-0.0308,0.0471
975,-1.0540,0.0342,0.0493
976,-1.0110,0.0576,0.0034
977,-0.9905,0.1375,0.0134
978,-0.9729,0.1238,0.0137
979,-1.0171,-0.0088,0.0544
980,-1.0015,-0.1523,0.0474
981,-0.9680,-0.2485,0.0005
982,-0.9849,-0.2422,-0.0217
983,-0.9866,-0.0737,-0.0227
984,-0.9573,0.0718,-0.0435
985,-1.0168,0.0085,0.0205
986,-1.0015,-0.0696,0.0088
987,-0.9778,0.0369,-0.0564
988,-1.0522,0.1335,0.0334
989,-1.0481,0.1743,0.0334
990,-0.9302,0.2515,-0.1238
991,-0.9683,0.2231,-0.0447
992,-1.0620,0.0798,0.0605
993,-1.0002,-0.0420,-0.0535
994,-0.9963,-0.0903,-0.0420
995,-1.0103,-0.1155,-0.0029
996,-0.9719,-0.0225,-0.1062
997,-0.9973,0.0884,-0.0225
998,-1.0100,0.0410,0.0298
999,-0.9768,-0.0205,-0.0754
Rate 1607, overflows 0
