Sample,X,Y,Z
737,-0.9895,0.0105,-0.0049
738,-0.9719,0.0405,-0.0161
739,-0.9604,0.0298,-0.0356
740,-0.9722,-0.0056,0.0027
741,-0.9888,-0.0144,-0.0007
742,-0.9907,0.0115,-0.0403
743,-1.0032,0.0525,-0.0122
744,-1.0022,0.0549,-0.0007
745,-0.9868,0.0220,-0.0400
746,-0.9946,0.0027,-0.0115
747,-1.0295,0.0088,0.0320
748,-1.0391,0.0093,0.0010
749,-1.0132,-0.0093,-0.0337
750,-0.9897,0.0042,-0.0193
751,-0.9790,0.0325,-0.0356
752,-0.9751,0.0300,-0.0513
753,-0.9985,0.0256,-0.0020
754,-1.0149,0.0156,-0.0007
755,-0.9963,-0.0015,-0.0491
756,-0.9944,0.0081,-0.0166
757,-0.9944,0.0312,0.0105
758,-0.9800,0.0100,-0.0266
759,-0.9917,0.0002,0.0063
760,-1.0337,0.0161,0.0410
761,-1.0249,0.0146,-0.0105
762,-1.0012,0.0056,-0.0208
763,-0.9944,0.0208,0.0132
764,-0.9612,0.0298,-0.0337
765,-0.9565,0.0278,-0.0471
766,-0.9944,0.0198,0.0217
767,-1.0015,-0.0029,-0.0098
768,-0.9905,-0.0237,-0.0671
769,-0.9993,0.0107,0.0027
770,-0.9985,0.0525,-0.0017
771,-0.9817,0.0417,-0.0420
772,-1.0081,0.0139,0.0234
773,-1.0288,0.0073,0.0283
774,-1.0110,0.0056,-0.0417
775,-1.0076,0.0051,-0.0103
776,-0.9939,0.0142,0.0042
777,-0.9543,0.0237,-0.0632
778,-0.9644,0.0183,-0.0293
779,-1.0034,0.0181,0.0186
780,-1.0002,0.0093,-0.0325
781,-0.9954,-0.0049,-0.0344
782,-1.0100,0.0051,0.0090
783,-0.9858,0.0374,-0.0225
784,-0.9937,0.0486,-0.0200
785,-1.0259,0.0190,0.0432
786,-1.0139,-0.0134,0.0100
787,-1.0081,-0.0264,-0.0325
788,-1.0044,-0.0032,0.0122
789,-0.9846,0.0417,-0.0178
790,-0.9631,0.0625,-0.0542
791,-0.9878,0.0339,-0.0098
792,-1.0120,-0.0054,-0.0068
793,-0.9993,-0.0100,-0.0486
794,-1.0032,0.0103,-0.0210
795,-0.9956,0.0295,0.0012
796,-0.9790,0.0178,-0.0415
797,-0.9915,-0.0017,-0.0176
798,-1.0188,0.0103,0.0278
799,-1.0208,0.0259,0.0100
800,-1.0217,0.0264,-0.0139
801,-1.0063,0.0103,-0.0137
802,-0.9836,-0.0015,-0.0054
803,-0.9719,0.0012,-0.0334
804,-0.9739,0.0183,-0.0312
805,-0.9993,0.0310,0.0110
806,-1.0168,0.0173,0.0024
807,-0.9829,-0.0088,-0.0422
808,-0.9800,0.0020,-0.0188
809,-1.0024,0.0261,0.0029
810,-0.9973,0.0391,-0.0146
811,-1.0042,0.0227,0.0178
812,-1.0210,-0.0024,0.0276
813,-1.0054,-0.0110,-0.0376
814,-0.9924,0.0146,-0.0227
815,-0.9856,0.0430,-0.0042
816,-0.9741,0.0215,-0.0520
817,-0.9907,-0.0085,-0.0322
818,-1.0151,-0.0002,0.0078
819,-1.0120,0.0261,-0.0349
820,-0.9915,0.0520,-0.0337
821,-0.9839,0.0435,-0.0034
822,-0.9846,0.0186,-0.0388
823,-0.9966,0.0156,-0.0125
824,-1.0322,0.0151,0.0596
825,-1.0337,-0.0325,0.0059
826,-0.9973,-0.0564,-0.0415
827,-0.9888,0.0173,-0.0068
828,-0.9741,0.0825,-0.0073
829,-0.9524,0.0569,-0.0403
830,-0.9778,0.0046,-0.0061
831,-1.0090,-0.0259,0.0081
832,-1.0168,-0.0132,-0.0298
833,-0.9973,0.0225,-0.0171
834,-0.9829,0.0317,-0.0054
835,-0.9946,0.0049,-0.0317
836,-0.9995,0.0115,-0.0063
837,-1.0139,0.0393,0.0330
838,-1.0239,0.0261,-0.0017
839,-1.0249,-0.0125,-0.0310
840,-1.0137,-0.0142,-0.0085
841,-0.9761,0.0283,-0.0388
842,-0.9507,0.0613,-0.0696
843,-0.9888,0.0452,0.0032
844,-1.0217,-0.0017,0.0144
845,-0.9866,-0.0293,-0.0574
846,-0.9944,-0.0090,-0.0217
847,-1.0122,0.0344,0.0208
848,-0.9885,0.0247,-0.0349
849,-0.9946,0.0107,0.0100
850,-1.0237,0.0259,0.0439
851,-1.0090,0.0347,-0.0237
852,-0.9966,0.0034,-0.0068
853,-1.0005,-0.0188,0.0173
854,-0.9504,-0.0034,-0.0569
855,-0.9563,0.0371,-0.0454
856,-1.0071,0.0637,0.0332
857,-1.0002,0.0327,-0.0178
858,-0.9885,-0.0105,-0.0459
859,-0.9983,-0.0151,0.0000
860,-0.9819,0.0088,-0.0273
861,-0.9846,0.0256,-0.0369
862,-1.0149,0.0364,0.0266
863,-1.0269,0.0266,0.0098
864,-1.0298,0.0103,-0.0312
865,-1.0286,-0.0022,0.0007
866,-0.9956,0.0076,-0.0010
867,-0.9612,0.0105,-0.0542
868,-0.9622,0.0093,-0.0354
869,-0.9875,0.0242,0.0002
870,-1.0159,0.0330,-0.0144
871,-1.0171,0.0088,-0.0134
872,-1.0002,-0.0176,-0.0166
873,-0.9927,-0.0051,-0.0208
874,-0.9807,0.0356,-0.0088
875,-1.0061,0.0400,0.0298
876,-1.0195,0.0051,0.0310
877,-1.0200,-0.0171,-0.0217
878,-1.0071,0.0059,-0.0242
879,-0.9917,0.0593,0.0015
880,-0.9595,0.0493,-0.0400
881,-0.9519,-0.0073,-0.0542
882,-0.9934,-0.0125,0.0027
883,-1.0139,0.0098,-0.0269
884,-0.9976,0.0144,-0.0581
885,-0.9946,0.0332,-0.0071
886,-1.0017,0.0486,-0.0103
887,-0.9976,0.0283,-0.0364
888,-1.0259,0.0073,0.0281
889,-1.0383,0.0076,0.0327
890,-1.0144,0.0024,-0.0378
891,-0.9993,-0.0024,-0.0193
892,-0.9739,0.0127,0.0024
893,-0.9453,0.0232,-0.0513
894,-0.9585,0.0256,-0.0371
895,-1.0081,0.0168,0.0349
896,-1.0100,-0.0154,-0.0208
897,-0.9924,-0.0095,-0.0435
898,-0.9995,0.0356,0.0027
899,-0.9978,0.0583,-0.0149
900,-0.9895,0.0217,-0.0164
901,-1.0132,-0.0139,0.0432
902,-1.0168,0.0071,0.0122
903,-1.0129,0.0391,-0.0398
904,-1.0142,0.0305,0.0085
905,-0.9875,0.0042,-0.0071
906,-0.9526,-0.0039,-0.0786
907,-0.9875,0.0327,-0.0168
908,-1.0229,0.0552,0.0293
909,-0.9956,0.0205,-0.0444
910,-0.9885,-0.0291,-0.0486
911,-1.0083,-0.0244,0.0002
912,-0.9907,0.0259,-0.0312
913,-0.9780,0.0645,-0.0151
914,-1.0168,0.0408,0.0454
915,-1.0239,-0.0205,-0.0078
916,-1.0093,-0.0349,-0.0442
917,-0.9993,0.0242,0.0117
918,-0.9741,0.0520,-0.0071
919,-0.9585,0.0168,-0.0662
920,-0.9995,-0.0115,-0.0032
921,-1.0249,0.0051,0.0076
922,-0.9944,0.0264,-0.0420
923,-1.0005,0.0259,-0.0127
924,-1.0000,0.0093,-0.0017
925,-0.9790,-0.0005,-0.0437
926,-0.9858,0.0303,-0.0015
927,-1.0217,0.0552,0.0432
928,-1.0288,0.0083,0.0027
929,-1.0198,-0.0420,-0.0249
930,-0.9868,-0.0261,-0.0085
931,-0.9573,0.0452,-0.0332
932,-0.9644,0.0625,-0.0332
933,-0.9880,0.0171,0.0034
934,-1.0032,-0.0168,-0.0103
935,-1.0049,-0.0029,-0.0405
936,-0.9905,0.0403,-0.0044
937,-0.9858,0.0444,-0.0139
938,-0.9797,0.0154,-0.0376
939,-0.9858,0.0093,0.0063
940,-1.0093,0.0317,0.0261
941,-1.0220,0.0300,-0.0071
942,-1.0259,-0.0088,-0.0068
943,-0.9905,-0.0142,-0.0171
944,-0.9602,0.0173,-0.0503
945,-0.9680,0.0466,-0.0359
946,-1.0024,0.0293,0.0066
947,-1.0103,-0.0017,-0.0176
948,-1.0110,0.0007,-0.0369
949,-1.0012,0.0364,-0.0217
950,-0.9866,0.0393,-0.0100
951,-1.0000,-0.0027,-0.0220
952,-1.0022,-0.0242,0.0022
953,-1.0200,0.0083,0.0164
954,-1.0278,0.0376,-0.0039
955,-1.0076,0.0220,-0.0220
956,-0.9875,-0.0012,-0.0020
957,-0.9761,0.0100,-0.0205
958,-0.9658,0.0457,-0.0493
959,-1.0042,0.0542,0.0234
960,-1.0178,0.0068,0.0161
961,-0.9797,-0.0513,-0.0696
962,-0.9800,-0.0352,-0.0249
963,-0.9963,0.0439,0.0164
964,-0.9758,0.0762,-0.0386
965,-0.9937,0.0278,0.0137
966,-1.0317,-0.0137,0.0435
967,-1.0073,-0.0098,-0.0449
968,-1.0005,0.0176,-0.0071
969,-1.0024,0.0420,0.0266
970,-0.9497,0.0317,-0.0679
971,-0.9641,0.0073,-0.0430
972,-1.0237,0.0032,0.0383
973,-1.0042,0.0093,-0.0193
974,-0.9814,0.0112,-0.0437
975,-0.9995,0.0186,0.0020
976,-0.9875,0.0322,-0.0334
977,-0.9897,0.0371,-0.0327
978,-1.0168,0.0261,0.0486
979,-1.0190,0.0034,0.0095
980,-1.0110,-0.0068,-0.0332
981,-1.0112,0.0071,0.0176
982,-0.9751,0.0344,-0.0181
983,-0.9592,0.0396,-0.0588
984,-0.9897,0.0159,0.0076
985,-1.0083,-0.0088,0.0105
986,-0.9915,-0.0012,-0.0444
987,-0.9966,0.0203,-0.0208
988,-0.9973,0.0393,-0.0066
989,-0.9858,0.0303,-0.0337
990,-0.9934,0.0132,-0.0188
991,-1.0249,0.0007,0.0295
992,-1.0393,-0.0073,0.0112
993,-1.0229,-0.0020,-0.0259
994,-0.9946,0.0234,-0.0098
995,-0.9785,0.0298,-0.0234
996,-0.9700,0.0149,-0.0425
997,-0.9858,0.0093,-0.0015
998,-1.0122,0.0090,0.0125
999,-1.0110,-0.0125,-0.0222
Rate 1607, overflows 0
